date,season,home_team,away_team,pts_home,pts_away,home_team_wins
2011-04-12,2010,Portland Trail Blazers,Memphis Grizzlies,102,89,TRUE
2011-04-12,2010,Los Angeles Lakers,San Antonio Spurs,102,93,TRUE
2011-04-11,2010,Atlanta Hawks,Miami Heat,90,98,FALSE
2011-04-11,2010,Brooklyn Nets,Charlotte Hornets,103,105,FALSE
2011-04-11,2010,Philadelphia 76ers,Orlando Magic,85,95,FALSE
2011-04-11,2010,Washington Wizards,Boston Celtics,95,94,TRUE
2011-04-11,2010,Detroit Pistons,Cleveland Cavaliers,101,110,FALSE
2011-04-11,2010,Milwaukee Bucks,Toronto Raptors,93,86,TRUE
2011-04-11,2010,New Orleans Pelicans,Utah Jazz,78,90,FALSE
2011-04-11,2010,Houston Rockets,Dallas Mavericks,91,98,FALSE
2011-04-11,2010,Denver Nuggets,Golden State Warriors,134,111,TRUE
2011-04-11,2010,Phoenix Suns,Minnesota Timberwolves,135,127,TRUE
2011-04-11,2010,Sacramento Kings,Oklahoma City Thunder,112,120,FALSE
2011-04-10,2010,Orlando Magic,Chicago Bulls,99,102,FALSE
2011-04-10,2010,Miami Heat,Boston Celtics,100,77,TRUE
2011-04-10,2010,Charlotte Hornets,Detroit Pistons,101,112,FALSE
2011-04-10,2010,Toronto Raptors,Brooklyn Nets,99,92,TRUE
2011-04-10,2010,Memphis Grizzlies,New Orleans Pelicans,111,89,TRUE
2011-04-10,2010,Indiana Pacers,New York Knicks,109,110,FALSE
2011-04-10,2010,Dallas Mavericks,Phoenix Suns,115,90,TRUE
2011-04-10,2010,Golden State Warriors,Sacramento Kings,103,104,FALSE
2011-04-10,2010,Los Angeles Lakers,Oklahoma City Thunder,106,120,FALSE
2011-04-09,2010,Washington Wizards,Atlanta Hawks,115,83,TRUE
2011-04-09,2010,Houston Rockets,Los Angeles Clippers,99,78,TRUE
2011-04-09,2010,Milwaukee Bucks,Cleveland Cavaliers,108,101,TRUE
2011-04-09,2010,San Antonio Spurs,Utah Jazz,111,102,TRUE
2011-04-09,2010,Denver Nuggets,Minnesota Timberwolves,130,106,TRUE
2011-04-08,2010,Indiana Pacers,Atlanta Hawks,114,102,TRUE
2011-04-08,2010,Brooklyn Nets,New York Knicks,93,116,FALSE
2011-04-08,2010,Philadelphia 76ers,Toronto Raptors,98,93,TRUE
2011-04-08,2010,Boston Celtics,Washington Wizards,104,88,TRUE
2011-04-08,2010,Cleveland Cavaliers,Chicago Bulls,82,93,FALSE
2011-04-08,2010,Detroit Pistons,Milwaukee Bucks,110,100,TRUE
2011-04-08,2010,Miami Heat,Charlotte Hornets,112,103,TRUE
2011-04-08,2010,Memphis Grizzlies,Sacramento Kings,101,96,TRUE
2011-04-08,2010,New Orleans Pelicans,Phoenix Suns,109,97,TRUE
2011-04-08,2010,Oklahoma City Thunder,Denver Nuggets,104,89,TRUE
2011-04-08,2010,Dallas Mavericks,Los Angeles Clippers,107,96,TRUE
2011-04-08,2010,Portland Trail Blazers,Los Angeles Lakers,93,86,TRUE
2011-04-07,2010,Chicago Bulls,Boston Celtics,97,81,TRUE
2011-04-07,2010,Utah Jazz,Portland Trail Blazers,87,98,FALSE
2011-04-06,2010,Charlotte Hornets,Orlando Magic,102,111,FALSE
2011-04-06,2010,Indiana Pacers,Washington Wizards,136,112,TRUE
2011-04-06,2010,Philadelphia 76ers,New York Knicks,92,97,FALSE
2011-04-06,2010,Toronto Raptors,Cleveland Cavaliers,96,104,FALSE
2011-04-06,2010,Detroit Pistons,Brooklyn Nets,116,109,TRUE
2011-04-06,2010,Miami Heat,Milwaukee Bucks,85,90,FALSE
2011-04-06,2010,Minnesota Timberwolves,Phoenix Suns,98,108,FALSE
2011-04-06,2010,New Orleans Pelicans,Houston Rockets,101,93,TRUE
2011-04-06,2010,Oklahoma City Thunder,Los Angeles Clippers,112,108,TRUE
2011-04-06,2010,San Antonio Spurs,Sacramento Kings,124,92,TRUE
2011-04-06,2010,Dallas Mavericks,Denver Nuggets,96,104,FALSE
2011-04-06,2010,Golden State Warriors,Los Angeles Lakers,95,87,TRUE
2011-04-05,2010,Atlanta Hawks,San Antonio Spurs,90,97,FALSE
2011-04-05,2010,Cleveland Cavaliers,Charlotte Hornets,99,89,TRUE
2011-04-05,2010,Brooklyn Nets,Minnesota Timberwolves,107,105,TRUE
2011-04-05,2010,Orlando Magic,Milwaukee Bucks,78,72,TRUE
2011-04-05,2010,Washington Wizards,Detroit Pistons,107,105,TRUE
2011-04-05,2010,Boston Celtics,Philadelphia 76ers,99,82,TRUE
2011-04-05,2010,New York Knicks,Toronto Raptors,131,118,TRUE
2011-04-05,2010,Chicago Bulls,Phoenix Suns,97,94,TRUE
2011-04-05,2010,Memphis Grizzlies,Los Angeles Clippers,81,82,FALSE
2011-04-05,2010,Houston Rockets,Sacramento Kings,101,104,FALSE
2011-04-05,2010,Denver Nuggets,Oklahoma City Thunder,94,101,FALSE
2011-04-05,2010,Portland Trail Blazers,Golden State Warriors,87,108,FALSE
2011-04-05,2010,Los Angeles Lakers,Utah Jazz,85,86,FALSE
2011-04-03,2010,San Antonio Spurs,Phoenix Suns,114,97,TRUE
2011-04-03,2010,Los Angeles Lakers,Denver Nuggets,90,95,FALSE
2011-04-03,2010,Boston Celtics,Detroit Pistons,101,90,TRUE
2011-04-03,2010,Charlotte Hornets,Washington Wizards,91,97,FALSE
2011-04-03,2010,Brooklyn Nets,Miami Heat,94,108,FALSE
2011-04-03,2010,New York Knicks,Cleveland Cavaliers,123,107,TRUE
2011-04-03,2010,Toronto Raptors,Orlando Magic,102,98,TRUE
2011-04-03,2010,Sacramento Kings,Utah Jazz,106,97,TRUE
2011-04-03,2010,Houston Rockets,Atlanta Hawks,114,109,TRUE
2011-04-03,2010,New Orleans Pelicans,Indiana Pacers,108,96,TRUE
2011-04-03,2010,Portland Trail Blazers,Dallas Mavericks,104,96,TRUE
2011-04-02,2010,Chicago Bulls,Toronto Raptors,113,106,TRUE
2011-04-02,2010,Memphis Grizzlies,Minnesota Timberwolves,106,89,TRUE
2011-04-02,2010,Milwaukee Bucks,Philadelphia 76ers,93,87,TRUE
2011-04-02,2010,Golden State Warriors,Dallas Mavericks,99,92,TRUE
2011-04-02,2010,Los Angeles Clippers,Oklahoma City Thunder,98,92,TRUE
2011-04-01,2010,Indiana Pacers,Milwaukee Bucks,89,88,TRUE
2011-04-01,2010,Orlando Magic,Charlotte Hornets,89,77,TRUE
2011-04-01,2010,Philadelphia 76ers,Brooklyn Nets,115,90,TRUE
2011-04-01,2010,Washington Wizards,Cleveland Cavaliers,115,107,TRUE
2011-04-01,2010,Detroit Pistons,Chicago Bulls,96,101,FALSE
2011-04-01,2010,Atlanta Hawks,Boston Celtics,88,83,TRUE
2011-04-01,2010,Minnesota Timberwolves,Miami Heat,92,111,FALSE
2011-04-01,2010,New Orleans Pelicans,Memphis Grizzlies,81,93,FALSE
2011-04-01,2010,Houston Rockets,San Antonio Spurs,119,114,TRUE
2011-04-01,2010,Phoenix Suns,Los Angeles Clippers,111,98,TRUE
2011-04-01,2010,Portland Trail Blazers,Oklahoma City Thunder,98,91,TRUE
2011-04-01,2010,Sacramento Kings,Denver Nuggets,90,99,FALSE
2011-04-01,2010,Utah Jazz,Los Angeles Lakers,85,96,FALSE
2011-03-31,2010,San Antonio Spurs,Boston Celtics,97,107,FALSE
2011-03-31,2010,Los Angeles Lakers,Dallas Mavericks,110,82,TRUE
2011-03-30,2010,Atlanta Hawks,Orlando Magic,85,82,TRUE
2011-03-30,2010,Charlotte Hornets,Cleveland Cavaliers,98,97,TRUE
2011-03-30,2010,Indiana Pacers,Detroit Pistons,111,101,TRUE
2011-03-30,2010,Philadelphia 76ers,Houston Rockets,108,97,TRUE
2011-03-30,2010,Toronto Raptors,Milwaukee Bucks,98,104,FALSE
2011-03-30,2010,Washington Wizards,Miami Heat,107,123,FALSE
2011-03-30,2010,New York Knicks,Brooklyn Nets,120,116,TRUE
2011-03-30,2010,Memphis Grizzlies,Golden State Warriors,110,91,TRUE
2011-03-30,2010,Minnesota Timberwolves,Chicago Bulls,91,108,FALSE
2011-03-30,2010,New Orleans Pelicans,Portland Trail Blazers,95,91,TRUE
2011-03-30,2010,Denver Nuggets,Sacramento Kings,104,90,TRUE
2011-03-30,2010,Phoenix Suns,Oklahoma City Thunder,98,116,FALSE
2011-03-30,2010,Los Angeles Clippers,Dallas Mavericks,100,106,FALSE
2011-03-29,2010,Cleveland Cavaliers,Miami Heat,102,90,TRUE
2011-03-29,2010,Brooklyn Nets,Houston Rockets,87,112,FALSE
2011-03-29,2010,Oklahoma City Thunder,Golden State Warriors,115,114,TRUE
2011-03-29,2010,Sacramento Kings,Phoenix Suns,116,113,TRUE
2011-03-28,2010,Charlotte Hornets,Milwaukee Bucks,87,86,TRUE
2011-03-28,2010,Indiana Pacers,Boston Celtics,107,100,TRUE
2011-03-28,2010,New York Knicks,Orlando Magic,113,106,TRUE
2011-03-28,2010,Chicago Bulls,Philadelphia 76ers,85,97,FALSE
2011-03-28,2010,San Antonio Spurs,Portland Trail Blazers,92,100,FALSE
2011-03-28,2010,Utah Jazz,Washington Wizards,95,100,FALSE
2011-03-27,2010,Philadelphia 76ers,Sacramento Kings,111,114,FALSE
2011-03-27,2010,Cleveland Cavaliers,Atlanta Hawks,83,99,FALSE
2011-03-27,2010,Miami Heat,Houston Rockets,125,119,TRUE
2011-03-27,2010,Memphis Grizzlies,San Antonio Spurs,111,104,TRUE
2011-03-27,2010,Minnesota Timberwolves,Boston Celtics,82,85,FALSE
2011-03-27,2010,Oklahoma City Thunder,Portland Trail Blazers,99,90,TRUE
2011-03-27,2010,Golden State Warriors,Washington Wizards,114,104,TRUE
2011-03-27,2010,Los Angeles Lakers,New Orleans Pelicans,102,84,TRUE
2011-03-27,2010,Phoenix Suns,Dallas Mavericks,83,91,FALSE
2011-03-26,2010,Atlanta Hawks,Brooklyn Nets,98,87,TRUE
2011-03-26,2010,Charlotte Hornets,New York Knicks,114,106,TRUE
2011-03-26,2010,Detroit Pistons,Indiana Pacers,100,88,TRUE
2011-03-26,2010,Milwaukee Bucks,Chicago Bulls,87,95,FALSE
2011-03-26,2010,Utah Jazz,Dallas Mavericks,77,94,FALSE
2011-03-26,2010,Los Angeles Clippers,Toronto Raptors,94,90,TRUE
2011-03-25,2010,Indiana Pacers,Sacramento Kings,93,110,FALSE
2011-03-25,2010,Orlando Magic,Brooklyn Nets,95,85,TRUE
2011-03-25,2010,Boston Celtics,Charlotte Hornets,81,83,FALSE
2011-03-25,2010,Cleveland Cavaliers,Detroit Pistons,97,91,TRUE
2011-03-25,2010,Miami Heat,Philadelphia 76ers,111,99,TRUE
2011-03-25,2010,New York Knicks,Milwaukee Bucks,96,102,FALSE
2011-03-25,2010,Chicago Bulls,Memphis Grizzlies,99,96,TRUE
2011-03-25,2010,Oklahoma City Thunder,Minnesota Timberwolves,111,103,TRUE
2011-03-25,2010,Denver Nuggets,Washington Wizards,114,94,TRUE
2011-03-25,2010,Phoenix Suns,New Orleans Pelicans,100,106,FALSE
2011-03-25,2010,Portland Trail Blazers,San Antonio Spurs,98,96,TRUE
2011-03-25,2010,Golden State Warriors,Toronto Raptors,138,100,TRUE
2011-03-25,2010,Los Angeles Lakers,Los Angeles Clippers,112,104,TRUE
2011-03-24,2010,Dallas Mavericks,Minnesota Timberwolves,104,96,TRUE
2011-03-24,2010,Utah Jazz,New Orleans Pelicans,117,121,FALSE
2011-03-23,2010,Charlotte Hornets,Indiana Pacers,88,111,FALSE
2011-03-23,2010,Cleveland Cavaliers,Brooklyn Nets,94,98,FALSE
2011-03-23,2010,Philadelphia 76ers,Atlanta Hawks,105,100,TRUE
2011-03-23,2010,Boston Celtics,Memphis Grizzlies,87,90,FALSE
2011-03-23,2010,Detroit Pistons,Miami Heat,94,100,FALSE
2011-03-23,2010,New York Knicks,Orlando Magic,99,111,FALSE
2011-03-23,2010,Milwaukee Bucks,Sacramento Kings,90,97,FALSE
2011-03-23,2010,Oklahoma City Thunder,Utah Jazz,106,94,TRUE
2011-03-23,2010,Houston Rockets,Golden State Warriors,131,112,TRUE
2011-03-23,2010,Phoenix Suns,Toronto Raptors,114,106,TRUE
2011-03-23,2010,Denver Nuggets,San Antonio Spurs,115,112,TRUE
2011-03-23,2010,Los Angeles Clippers,Washington Wizards,127,119,TRUE
2011-03-22,2010,Atlanta Hawks,Chicago Bulls,81,114,FALSE
2011-03-22,2010,Portland Trail Blazers,Washington Wizards,111,76,TRUE
2011-03-22,2010,Los Angeles Lakers,Phoenix Suns,139,137,TRUE
2011-03-21,2010,Cleveland Cavaliers,Orlando Magic,86,97,FALSE
2011-03-21,2010,Brooklyn Nets,Indiana Pacers,98,102,FALSE
2011-03-21,2010,New York Knicks,Boston Celtics,86,96,FALSE
2011-03-21,2010,Chicago Bulls,Sacramento Kings,132,92,TRUE
2011-03-21,2010,Memphis Grizzlies,Utah Jazz,103,85,TRUE
2011-03-21,2010,San Antonio Spurs,Golden State Warriors,111,96,TRUE
2011-03-21,2010,Denver Nuggets,Toronto Raptors,123,90,TRUE
2011-03-20,2010,Washington Wizards,Brooklyn Nets,98,92,TRUE
2011-03-20,2010,Atlanta Hawks,Detroit Pistons,104,96,TRUE
2011-03-20,2010,Milwaukee Bucks,New York Knicks,100,95,TRUE
2011-03-20,2010,Minnesota Timberwolves,Sacramento Kings,95,127,FALSE
2011-03-20,2010,Los Angeles Clippers,Phoenix Suns,99,108,FALSE
2011-03-20,2010,Houston Rockets,Utah Jazz,110,108,TRUE
2011-03-20,2010,Oklahoma City Thunder,Toronto Raptors,93,95,FALSE
2011-03-20,2010,Dallas Mavericks,Golden State Warriors,101,73,TRUE
2011-03-20,2010,Los Angeles Lakers,Portland Trail Blazers,84,80,TRUE
2011-03-19,2010,Los Angeles Clippers,Cleveland Cavaliers,100,92,TRUE
2011-03-19,2010,Miami Heat,Denver Nuggets,103,98,TRUE
2011-03-19,2010,Memphis Grizzlies,Indiana Pacers,99,78,TRUE
2011-03-19,2010,New Orleans Pelicans,Boston Celtics,85,89,FALSE
2011-03-19,2010,San Antonio Spurs,Charlotte Hornets,109,98,TRUE
2011-03-19,2010,Portland Trail Blazers,Philadelphia 76ers,110,101,TRUE
2011-03-18,2010,Indiana Pacers,Chicago Bulls,115,108,TRUE
2011-03-18,2010,Orlando Magic,Denver Nuggets,85,82,TRUE
2011-03-18,2010,Toronto Raptors,Washington Wizards,116,107,TRUE
2011-03-18,2010,Atlanta Hawks,Miami Heat,85,106,FALSE
2011-03-18,2010,Detroit Pistons,New York Knicks,99,95,TRUE
2011-03-18,2010,Oklahoma City Thunder,Charlotte Hornets,99,82,TRUE
2011-03-18,2010,Dallas Mavericks,San Antonio Spurs,91,97,FALSE
2011-03-18,2010,Houston Rockets,Boston Celtics,93,77,TRUE
2011-03-18,2010,Milwaukee Bucks,Brooklyn Nets,110,95,TRUE
2011-03-18,2010,Phoenix Suns,Golden State Warriors,108,97,TRUE
2011-03-18,2010,Sacramento Kings,Philadelphia 76ers,80,102,FALSE
2011-03-18,2010,Los Angeles Lakers,Minnesota Timberwolves,106,98,TRUE
2011-03-17,2010,Brooklyn Nets,Chicago Bulls,73,84,FALSE
2011-03-17,2010,New York Knicks,Memphis Grizzlies,120,99,TRUE
2011-03-17,2010,Portland Trail Blazers,Cleveland Cavaliers,111,70,TRUE
2011-03-16,2010,Atlanta Hawks,Denver Nuggets,87,102,FALSE
2011-03-16,2010,Boston Celtics,Indiana Pacers,92,80,TRUE
2011-03-16,2010,Detroit Pistons,Toronto Raptors,107,93,TRUE
2011-03-16,2010,Miami Heat,Oklahoma City Thunder,85,96,FALSE
2011-03-16,2010,Milwaukee Bucks,Orlando Magic,89,93,FALSE
2011-03-16,2010,New Orleans Pelicans,Phoenix Suns,100,95,TRUE
2011-03-16,2010,Houston Rockets,Charlotte Hornets,94,78,TRUE
2011-03-16,2010,Utah Jazz,Minnesota Timberwolves,119,104,TRUE
2011-03-16,2010,Sacramento Kings,Cleveland Cavaliers,93,97,FALSE
2011-03-16,2010,Golden State Warriors,Dallas Mavericks,106,112,FALSE
2011-03-16,2010,Los Angeles Clippers,Philadelphia 76ers,94,104,FALSE
2011-03-15,2010,Atlanta Hawks,Milwaukee Bucks,110,85,TRUE
2011-03-15,2010,Indiana Pacers,New York Knicks,119,117,TRUE
2011-03-15,2010,Chicago Bulls,Washington Wizards,98,79,TRUE
2011-03-15,2010,Portland Trail Blazers,Dallas Mavericks,104,101,TRUE
2011-03-14,2010,Brooklyn Nets,Boston Celtics,88,79,TRUE
2011-03-14,2010,Washington Wizards,Oklahoma City Thunder,89,116,FALSE
2011-03-14,2010,Miami Heat,San Antonio Spurs,110,80,TRUE
2011-03-14,2010,Memphis Grizzlies,Los Angeles Clippers,105,82,TRUE
2011-03-14,2010,New Orleans Pelicans,Denver Nuggets,103,114,FALSE
2011-03-14,2010,Houston Rockets,Phoenix Suns,95,93,TRUE
2011-03-14,2010,Utah Jazz,Philadelphia 76ers,112,107,TRUE
2011-03-14,2010,Sacramento Kings,Golden State Warriors,129,119,TRUE
2011-03-14,2010,Los Angeles Lakers,Orlando Magic,97,84,TRUE
